CME__Globex__Volume,Commodity_Indicator,Description,ExPit_Volume,Exchange_Name,Future_Option_Indicator,MTD_ADV,OTC_Volume,Open_Interest,Pit_Volume,Product_Description,Total_Volume,trade_date
0.0,GCU,ENERGY,0.0,NYMEX(STATS),F,50.0,50.0,21846.0,0.0,Gulf Coast No. 6 Fuel Oil 3.0% vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Swap Futures,50.0,20190102
0.0,JET,ENERGY,0.0,NYMEX(STATS),F,50.0,50.0,1835.0,0.0,NY BUCKEYE JET FUEL (PLATTS) VS NY HARBOR ULSD FUTURES,50.0,20190102
0.0,MG,ENERGY,0.0,NYMEX(STATS),F,50.0,50.0,3419.0,0.0,OTC GLFCST#6 FUELOIL CRSPD FUTURES,50.0,20190102
0.0,VR,ENERGY,0.0,NYMEX(STATS),F,50.0,50.0,3290.0,0.0,NEW YORK 1% FUEL OIL V. GULF COAST 3% FUEL OIL SWAP FUTURES,50.0,20190102
0.0,EPN,ENERGY,0.0,NYMEX(STATS),F,47.0,47.0,1586.0,0.0,European Propane CIF ARA (Argus) vs. Naphtha CIF NWE (Platts) Swap Futures,47.0,20190102
0.0,CVR,ENERGY,0.0,NYMEX(STATS),O,45.0,45.0,4521.0,0.0,Chicago Ethanol (Platts) APO Call,45.0,20190102
0.0,MNB,ENERGY,0.0,NYMEX(STATS),F,45.0,45.0,2738.0,0.0,Mont Belvieu Normal Butane LDH (OPIS) Swap Futures,45.0,20190102
0.0,NOB,ENERGY,0.0,NYMEX(STATS),F,40.0,40.0,3431.0,0.0,NAPHTHA (PLATTS) NWE CRACK SWAP FUTURES,40.0,20190102
0.0,A6,ENERGY,0.0,NYMEX(STATS),F,30.0,30.0,6450.0,0.0,GROUP THREE ULSD (PLATTS) VS. HEATING OIL SPREAD SWAP FUTURES,30.0,20190102
0.0,KL,ENERGY,0.0,NYMEX(STATS),F,30.0,30.0,429.0,0.0,LOS ANGELES CARBOB (OPIS) DIESEL SPREAD SWAP FUTURES,30.0,20190102
0.0,MAE,ENERGY,0.0,NYMEX(STATS),F,30.0,30.0,780.0,0.0,Mini Argus Propane Far East Index Swap Futures,30.0,20190102
0.0,MGN,ENERGY,0.0,NYMEX(STATS),F,30.0,30.0,432.0,0.0,MINI GASOIL 10P CRG CIF NWE VS GSL FUTURES,30.0,20190102
0.0,WCW,ENERGY,0.0,NYMEX(STATS),F,30.0,30.0,11039.0,0.0,WESTERN CANADIAN SELECT OIL MONTHLY FUT,30.0,20190102
0.0,MEF,ENERGY,0.0,NYMEX(STATS),F,26.0,26.0,1025.0,0.0,MICRO EUROPEAN 3.5% FUEL OIL BARGES FUT,26.0,20190102
0.0,CPB,ENERGY,0.0,NYMEX(STATS),F,25.0,25.0,135.0,0.0,CONWAY PROPANE (OPIS) BALMO SWAP,25.0,20190102
0.0,EZ,ENERGY,0.0,NYMEX(STATS),F,25.0,25.0,898.0,0.0,NEW YORK ETHANOL (PLATTS) SWAP FUTURES,25.0,20190102
0.0,MM,ENERGY,0.0,NYMEX(STATS),F,25.0,25.0,2154.0,0.0,OTC NY RESID FUEL 1% SWP FUTURES,25.0,20190102
0.0,0F,ENERGY,0.0,NYMEX(STATS),F,24.0,24.0,739.0,0.0,Mini Singapore Fuel Oil 180 cst (Platts) Swap Futures,24.0,20190102
0.0,JA,ENERGY,0.0,NYMEX(STATS),F,21.0,21.0,2178.0,0.0,JAPAN CF NAPHTHA SWAP FUTURES,21.0,20190102
0.0,MAS,ENERGY,0.0,NYMEX(STATS),F,20.0,20.0,382.0,0.0,Mini Argus Propane (Saudi Aramco) Swap Futures,20.0,20190102
20.0,TTF,ENERGY,0.0,NYMEX(STATS),F,20.0,0.0,185.0,0.0,DUTCH TTF NATURAL GAS CAL MONTH FUT,20.0,20190102
18.0,LO3,ENERGY,0.0,NYMEX(STATS),O,18.0,0.0,45.0,0.0,Crude Oil Weekly Option,18.0,20190102
0.0,EVC,ENERGY,0.0,NYMEX(STATS),F,15.0,15.0,4151.0,0.0,Singapore Fuel Oil 380cst (Platts) vs. European 3.5% Fuel Oil Barges FOB Rdam (Platts) Futures,15.0,20190102
0.0,MBN,ENERGY,0.0,NYMEX(STATS),F,14.0,14.0,2638.0,0.0,Mont Belvieu Ethylene (PCW) Financial Swap Futures,14.0,20190102
0.0,KZ,ENERGY,0.0,NYMEX(STATS),F,11.0,11.0,51.0,0.0,EUROPEAN NAPHTHA BALMO SWAP CONTRACT FUTURES,11.0,20190102
0.0,AO,ENERGY,0.0,NYMEX(STATS),O,10.0,10.0,157100.0,0.0,CRUDEAPO PUT,10.0,20190102
0.0,MSG,ENERGY,0.0,NYMEX(STATS),F,10.0,10.0,398.0,0.0,MINI SINGAPORE GASOIL PLATS SWP FUT,10.0,20190102
0.0,SD,ENERGY,0.0,NYMEX(STATS),F,10.0,10.0,484.0,0.0,SING.SPREAD 180 VS 380 FUTURES,10.0,20190102
0.0,UA,ENERGY,0.0,NYMEX(STATS),F,7.0,7.0,575.0,0.0,EUROPEAN SINGAPORE FUEL OIL 180CST CALENDAR SWAP FUTURES,7.0,20190102
0.0,91,ENERGY,0.0,NYMEX(STATS),F,6.0,6.0,697.0,0.0,Argus Propane Far East Index vs. European Propane CIF ARA (Argus) Swap Futures,6.0,20190102
0.0,32,ENERGY,0.0,NYMEX(STATS),F,5.0,5.0,89.0,0.0,European Propane CIF ARA (Argus) BALMO Swap Futures,5.0,20190102
3.0,LO4,ENERGY,0.0,NYMEX(STATS),O,3.0,0.0,3.0,0.0,Crude Oil Weekly Option,3.0,20190102
1.0,QH,ENERGY,0.0,NYMEX(STATS),F,1.0,0.0,2.0,0.0,HEATING OIL E-MINY FUTURES,1.0,20190102
1.0,QU,ENERGY,0.0,NYMEX(STATS),F,1.0,0.0,1.0,0.0,GASOLINE E-MINY FUTURES,1.0,20190102
0.0,D0,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,2450.0,0.0,HDD LONDON FUTURE,0.0,20190102
0.0,D0Z,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,500.0,0.0,HDD LND STP DEC CALL,0.0,20190102
0.0,D2,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,3000.0,0.0,HDD AMSTER FUTURE,0.0,20190102
0.0,H1X,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,672.0,0.0,HDD ATL STP NOV CALL,0.0,20190102
0.0,H2,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,150.0,0.0,HDD CHICAGO FUTURE,0.0,20190102
0.0,H2X,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,1698.0,0.0,HDD CHI STP NOV CALL,0.0,20190102
0.0,H3,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,300.0,0.0,HDD CINCINNAT FUTURE,0.0,20190102
0.0,H3X,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,50.0,0.0,HDD CIN STP NOV FUTURE,0.0,20190102
0.0,H3X,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,1674.0,0.0,HDD SEAS CIN CALL,0.0,20190102
0.0,H4,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,150.0,0.0,HDD NEW YORK FUTURE,0.0,20190102
0.0,H4X,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,2922.0,0.0,HDD NYK STP NOV CALL,0.0,20190102
0.0,H5,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,50.0,0.0,HDD DALLAS CALL,0.0,20190102
0.0,H5,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,1100.0,0.0,HDD DALLAS FUTURE,0.0,20190102
0.0,H5,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,50.0,0.0,HDD DALLAS PUT,0.0,20190102
0.0,H5X,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,768.0,0.0,HDD DLS STP NOV CALL,0.0,20190102
0.0,HQ,ENERGY,0.0,Chicago Mercantile Exchange (STATS),F,0.0,0.0,50.0,0.0,HDD MINN FUTURE,0.0,20190102
0.0,HQX,ENERGY,0.0,Chicago Mercantile Exchange (STATS),O,0.0,0.0,1266.0,0.0,HDD MIN STP NOV CALL,0.0,20190102
0.0,0B,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,50.0,0.0,Mini European 1% Fuel Oil (Platts) Cargoes FOB NWE Swap Futures,0.0,20190102
0.0,0E,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,11.0,0.0,Mini European 3.5% Fuel Oil (Platts) Barges FOB Rdam BALMO Swap Futures,0.0,20190102
0.0,1D,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,RBOB GASOLINE BALMO CALENDAR SWAP FUTURES,0.0,20190102
0.0,1L,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,3600.0,0.0,ULSD UP-DOWN BALMO CALENDAR SWAP CONTRACT FUTURES,0.0,20190102
0.0,1M,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,4730.0,0.0,JET FUEL UP-DOWN BALMO CALENDAR SWAP CONTRACT FUTURES,0.0,20190102
0.0,1T,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,27.0,0.0,JET AVT FUEL (PLATTS) CARG FM SWAP FUTURES,0.0,20190102
0.0,1V,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2.0,0.0,JET AV FUEL (P) CAR FM ICE GAS SWAP FUTURES,0.0,20190102
0.0,1W,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,14.0,0.0,1PER FUEL OIL (PLATTS) CAR CM SWAP,0.0,20190102
0.0,1X,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,25.0,0.0,1 PER FUEL OIL (PLATTS) CAR CN SWAP ,0.0,20190102
0.0,38,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,205.0,0.0,ARGUS SOUR CRUDE INDEX vc WTI DIFF SPREAD CALENDAR MONTH SWAP FUTURES,0.0,20190102
0.0,3G,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,713.0,0.0,PREMIUM  UNLEADED 10 PPM (PLATTS) FOB MED SWAP FUTURES,0.0,20190102
0.0,3NA,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,44.0,0.0,ARGUS PROPANE FAR EAST INDEX VS. JA FUTURE,0.0,20190102
0.0,42,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,WTI BALMO Swap Futures,0.0,20190102
0.0,46,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,19552.0,0.0,PJM METED ZONE OFFPK CAL LMP SWP FUTURE,0.0,20190102
0.0,47,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1064.0,0.0,PJM METED ZONE PEAK CAL LMP SWP FUTURE,0.0,20190102
0.0,4H,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,1535.0,0.0,MONT BELVIEU LDH PROPANE 5 DECIMAL CALL,0.0,20190102
0.0,4H,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,2323.0,0.0,MONT BELVIEU LDH PROPANE 5 DECIMAL PUT,0.0,20190102
0.0,4J,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,985.0,0.0,MONT BELVIEU ETHANE 5 DECIMAL CALL,0.0,20190102
0.0,4K,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,440.0,0.0,MONT BELVIEU NORMAL BUTANE 5 DECIMAL CALL,0.0,20190102
0.0,4K,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,440.0,0.0,MONT BELVIEU NORMAL BUTANE 5 DECIMAL PUT,0.0,20190102
0.0,4L,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,300.0,0.0,NYISO ZONE F 5MW DAY AHEAD PEAK FUTURES,0.0,20190102
0.0,4M,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,6360.0,0.0,NYISO ZONE F 5MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190102
0.0,4N,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2960.0,0.0,PJM PECO ZONE5MW PEAK DAY AHEAD SWAP FUTURES,0.0,20190102
0.0,4P,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,55380.0,0.0,PJM PECO ZONE5MW OFF PEAK  DAY AHEAD SWAP FUTURES,0.0,20190102
0.0,51,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1.0,0.0,Mont Belvieu LDH Propane (OPIS) vs. European Propane CIF ARA (Argus) Swap Futures,0.0,20190102
0.0,5C,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2228.0,0.0,CHICAGO ULSD (PLATTS) VS. HEATING OIL SPREAD SWAP FUTURES,0.0,20190102
0.0,5L,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,22.0,0.0,Mini Singapore Fuel Oil 180 cst (Platts) BALMO Swap Futures,0.0,20190102
0.0,5Z,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,773.0,0.0,COLUMBIA GULF MAINLINE NATURAL GAS BASIS CONTRACT FUTURES,0.0,20190102
0.0,6F,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,0.0,0.0,CRUDE OIL CALENDAR STRIP PUT,0.0,20190102
0.0,6J,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,3384.0,0.0,NATURAL GAS  ON CALENDAR STRP CALL,0.0,20190102
0.0,6J,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,500.0,0.0,NATURAL GAS  ON CALENDAR STRP PUT,0.0,20190102
0.0,6OA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,120.0,0.0,PJM WEST HUB REAL-TIME PK 5 MW CALL,0.0,20190102
0.0,6OA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,540.0,0.0,PJM WEST HUB REAL-TIME PK 5 MW PUT,0.0,20190102
0.0,7A,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,38550.0,0.0,WTI CRUDE OIL CAL SPREAD FINANCIALLY SETTLED  CONTRACT 1 MON CALL,0.0,20190102
0.0,7D,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,88.0,0.0,3.5% FUEL OIL CIF MED SWAP FUTURES,0.0,20190102
0.0,7F,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,113.0,0.0,EUROPEAN GASOIL (ICE) FUTURES,0.0,20190102
0.0,7L,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,82.0,0.0,PREM UNL GAS 10PPM RDAM FOB SWAP FUTURES,0.0,20190102
0.0,7R,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,77.0,0.0,GAS EURO-BOB OXY NWE BALMO SWAP FUTURES,0.0,20190102
0.0,7Y,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,90.0,0.0,NY ULSD (ARGUS) VS HEATING OIL SPREAD SWAP ,0.0,20190102
0.0,8I,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,4449.0,0.0,MONT BELVIEU ISO-BUTANE 5 DECIMALS (OPIS) SWAP FUTURES,0.0,20190102
0.0,8L,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1324.0,0.0,CONWAY NATURAL GASOLINE (OPIS) SWAP FUTURES,0.0,20190102
0.0,8M,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,988.0,0.0,CONWAY NORMAL BUTANE (OPIS) SWAP FUTURES,0.0,20190102
0.0,9C,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,32500.0,0.0,BRENT CRUDE OIL CAL SPREAD FINANCIALLY SETTLED CONTRACT 1 MON CALL,0.0,20190102
0.0,9C,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,3500.0,0.0,BRENT CRUDE OIL CAL SPREAD FINANCIALLY SETTLED  CONTRACT 1 MON PUT,0.0,20190102
0.0,A7,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,51.0,0.0,GROUP THREE ULSD (PLATTS) SWAP FUTURES,0.0,20190102
0.0,A9,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,125.0,0.0,GROUP THREE UNLEADED GASOLINE (PLATTS) SWAP FUTURES,0.0,20190102
0.0,ACM,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,70.0,0.0,COAL (API 5) FOB NEWCASTLE FUTURES,0.0,20190102
0.0,AH,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,6000.0,0.0,Dubai Crude Oil (Platts) Average Price s Call,0.0,20190102
0.0,ALW,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,72.0,0.0,Australian Coking Coal (Platts) Low Vol Swap Futures,0.0,20190102
0.0,AN,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,880.0,0.0,NEW YORK HUB ZONE A PEAK DAILY FUTURES,0.0,20190102
0.0,AOR,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,20048.0,0.0,PJM AEP Dayton Hub Real-Time Off-Peak Calendar-Day 5 MW Futures,0.0,20190102
0.0,AT,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,3593.0,0.0,HEATING OIL APO PUT,0.0,20190102
0.0,B3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,9582.0,0.0,PJM NI HUB 5 MW REAL TIME PEAK FUTURES,0.0,20190102
0.0,B6,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,81472.0,0.0,PJM NI HUB 5 MW REAL TIME OFF-PEAK FUTURES,0.0,20190102
0.0,BA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,4845.0,0.0,BRENT AVERAGE PRICE CALL,0.0,20190102
0.0,BA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,2140.0,0.0,BRENT AVERAGE PRICE PUT,0.0,20190102
0.0,BB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,158.0,0.0,BRENT BULLET SWAP FUTURES,0.0,20190102
0.0,BE,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,38133.0,0.0,BRENT LOOK ALIKE CALL,0.0,20190102
0.0,BE,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,54288.0,0.0,BRENT LOOK ALIKE PUT,0.0,20190102
0.0,BH,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,167.0,0.0,HEATING OIL  FINANCIAL FUTURES,0.0,20190102
0.0,BOB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,3725.0,0.0,3.5% FUEL OIL (PLATTS) FOB RDA SWAP FUTURES,0.0,20190102
0.0,BS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,16.0,0.0,SINGAPORE 180CST FUEL OIL BALMO SWAP CONTRACT FUTURES,0.0,20190102
0.0,BT,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,160.0,0.0,SINGAPORE 380CST FUEL OIL BALMO SWAP CONTRACT FUTURES,0.0,20190102
0.0,BY,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,5454.0,0.0,WTI-BRENT (ICE) BULLET SWAP FUTURES,0.0,20190102
0.0,BZL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,BRENT CRUDE TAM LONDON,0.0,20190102
0.0,BZS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,BRENT CRUDE TAM SINGAPORE,0.0,20190102
0.0,CC5,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,300.0,0.0,CANADIAN C5+ CONDENSATE INDEX FUT,0.0,20190102
0.0,CE,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1708.0,0.0,NEW ENGLAND HUB PEAK DAILY FUTURES,0.0,20190102
0.0,CI,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,6669.0,0.0,CIG ROCKIES FUTURES,0.0,20190102
0.0,CLA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,50.0,0.0,COAL API2 ARGUS/MCCLOS CALNDR CALL,0.0,20190102
0.0,CLA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,95.0,0.0,COAL API2 ARGUS/MCCLOS CALNDR PUT,0.0,20190102
0.0,CLL,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,CRUDE OIL TRADE AT MARKER LONDON,0.0,20190102
0.0,CLS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,0.0,0.0,CRUDE OIL TRADE AT MARKER SINGAPORE,0.0,20190102
0.0,CQA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,100.0,0.0,COAL API2 ARGUS/MCCLOS  QRTR CALL,0.0,20190102
0.0,CSW,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2135.0,0.0,CLEARBROOK BAKKEN CRUDE OIL INDEX FUT,0.0,20190102
0.0,CVR,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,2936.0,0.0,Chicago Ethanol (Platts) APO Put,0.0,20190102
0.0,D2,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,528699.0,0.0,NYISO ZONE G 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190102
0.0,D3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,11281.0,0.0,NYISO ZONE J 5 MW DAY AHEAD PEAK FUTURES,0.0,20190102
0.0,D4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,142656.0,0.0,NYISO ZONE J 5 MW DAY AHEAD OFF-PEAK FUTURES,0.0,20190102
0.0,D7,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,4900.0,0.0,PJM AEP DAYTON HUB CALENDAR-MONTH DAY-AHEAD PEAK LMP FUTURES,0.0,20190102
0.0,D8,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,100.0,0.0,PJM COMED 5 MW DAY-AHEAD PEAK FUTURES,0.0,20190102
0.0,D9,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,2120.0,0.0,PJM COMED 5 MW DAY-AHEAD OFF-PEAK FUTURES,0.0,20190102
0.0,DAP,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,798.0,0.0,EIA FLAT TAX ONHWY DIESEL CALL,0.0,20190102
0.0,DB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,36755.0,0.0,BRENT-DUBAI SWAP FUTURES,0.0,20190102
0.0,DEB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,170.0,0.0,GERMAN POWER BASELOAD CAL MONTH FUT,0.0,20190102
0.0,E3,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,40.0,0.0,PJM BGE ZONE CALENDAR-MONTH DAY-AHEAD PEAK LMP FUTURES,0.0,20190102
0.0,E4,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,185580.0,0.0,PJM WESTERN HUB CALENDAR-MONTH DAY-AHEAD OFF-PEAK LMP FUTURES,0.0,20190102
0.0,E6,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,9.0,0.0,JAPAN NAPHTHA BALMO SWAP FUTURES,0.0,20190102
0.0,E7,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,3572.0,0.0,HENRY HUB FINANCIAL LAST DAY CALL,0.0,20190102
0.0,E7,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,1942.0,0.0,HENRY HUB FINANCIAL LAST DAY PUT,0.0,20190102
0.0,EFF,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,10.0,0.0,European 3.5% Fuel Oil (Platts) Cargoes FOB MED BALMO Swap Futures,0.0,20190102
0.0,EJ,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,10.0,0.0,CINERGY HUB OFF-PEAK LMP SWAP FUTURES,0.0,20190102
0.0,EM,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,24.0,0.0,CINERGY HUB CALENDAR-MONTH LMP SWAP FUTURES,0.0,20190102
0.0,ENS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,55.0,0.0,European 1% Fuel Oil Cargoes FOB MED vs. European 1% Fuel Oil Cargo FOB NWE Spread (Platts) Swap Fut,0.0,20190102
0.0,EOB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,30.0,0.0,ARGUS GASOLINE NWE CRACK SPR SWAP,0.0,20190102
0.0,ET,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,82.0,0.0,EUROPEAN GASOIL 10PPM RDAM BARGES V GASOIL FUTURES FUTURES,0.0,20190102
0.0,EW,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,42.0,0.0,EW FUEL OIL FUTURES,0.0,20190102
0.0,EWN,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1014.0,0.0,East-West Naphtha: Japan C&F vs. Cargoes CIF NWE Spread (Platts) Swap Futures,0.0,20190102
0.0,FA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,1100.0,0.0,HO 1 MONTH CALENDAR S CALL,0.0,20190102
0.0,FA,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,1000.0,0.0,HO 1 MONTH CALENDAR S PUT,0.0,20190102
0.0,FAD,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,3920.0,0.0,Midwest ISO Indiana Hub 5 MW Off-Peak Calendar-Day Day-Ahead Swap Futures,0.0,20190102
0.0,FI,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,171.0,0.0,1% FUEL OIL NWE CRACK SPREAD SWAP FUTURES,0.0,20190102
0.0,FK,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,43.0,0.0,3.5% FUEL OIL (RDAM) V. 3.5% FOB MED SPREAD SWAP FUTURES,0.0,20190102
0.0,FLP,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1026.0,0.0,FREIGHT ROUTE LIQUID PETROLEUM GAS FUT,0.0,20190102
0.0,FOC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,500.0,0.0,NY 3% FUEL OIL V GULF COAST NO6  3%,0.0,20190102
0.0,FRC,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,115.0,0.0,FREIGHT ROUTE TC14 (BALTIC) FUTURES,0.0,20190102
0.0,FS,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,889.0,0.0,HIGH-LOW FUEL OIL FUTURES,0.0,20190102
0.0,FTD,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,17640.0,0.0,Midwest ISO Indiana Hub 5 MW Off-Peak Calendar-Day Real-Time Swap Futures,0.0,20190102
0.0,FVB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,30.0,0.0,1.0% FUEL OIL (PLATTS) FOB NWE SWAP FUTURES,0.0,20190102
0.0,FY,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,3415.0,0.0,DATED-TO-FRONTLINE BRENT SWAP FUTURES,0.0,20190102
0.0,G6,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,10325.0,0.0,NATURAL GAS CALENDAR SPREAD FINANCIALLY SETTLED  CONTRACT 6 MONTH CALL,0.0,20190102
0.0,G6,ENERGY,0.0,NYMEX(STATS),O,0.0,0.0,10425.0,0.0,NATURAL GAS CALENDAR SPREAD FINANCIALLY SETTLED  CONTRACT 6 MONTH PUT,0.0,20190102
0.0,GA,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,31773.0,0.0,SINGAPORE GASOIL V. RDAM GASOIL SWAP FUTURES,0.0,20190102
0.0,GBB,ENERGY,0.0,NYMEX(STATS),F,0.0,0.0,1935.0,0.0,GULF CST UNL 87 GAS M2 V. RBOB BLMO,0.0,20190102
